origin,year,month,day,hour,temp,dewp,humid,wind_dir,wind_speed,wind_gust,precip,pressure,visib,time_hour
JFK,2013,3,29,15,0,0,0,0,0,NA,0,0,10,0
LGA,2013,3,29,16,0,0,0,0,0,NA,0,0,10,0
JFK,2013,3,29,16,0,0,0,0,0,NA,0,0,10,0
EWR,2013,3,29,16,0,0,0,0,0,NA,0,0,10,0
LGA,2013,3,29,17,0,0,0,0,0,NA,0,0,10,0
JFK,2013,3,29,17,0,0,0,0,0,NA,0,0,10,0
EWR,2013,3,29,17,0,0,0,0,0,NA,0,0,10,0
LGA,2013,3,29,18,0,0,0,0,0,NA,0,0,10,0
JFK,2013,3,29,18,0,0,0,0,0,NA,0,0,10,0
EWR,2013,3,29,18,0,0,0,0,0,NA,0,0,10,0
JFK,2013,3,29,19,0,0,0,0,0,NA,0,0,10,0
LGA,2013,3,29,19,0,0,0,0,0,NA,0,0,10,0
EWR,2013,3,29,19,0,0,0,0,0,NA,0,0,10,0
LGA,2013,3,29,20,0,0,0,0,0,NA,0,0,10,0
EWR,2013,3,29,20,0,0,0,0,0,NA,0,0,10,0
JFK,2013,3,29,20,0,0,0,0,0,NA,0,0,10,0
LGA,2013,3,29,21,0,0,0,0,0,NA,0,0,10,0
EWR,2013,3,29,21,0,0,0,0,0,NA,0,0,10,0
JFK,2013,3,29,21,0,0,0,0,0,NA,0,0,10,0
LGA,2013,3,29,22,0,0,0,0,0,NA,0,0,10,0
JFK,2013,3,29,22,0,0,0,0,0,NA,0,0,10,0
JFK,2013,3,29,23,0,0,0,0,0,NA,0,0,10,0
JFK,2013,3,30,23,0,0,0,0,0,NA,0,0,10,0
EWR,2013,3,30,5,0,0,0,0,0,NA,0,0,10,0
LGA,2013,3,30,5,0,0,0,0,0,NA,0,0,10,0
JFK,2013,3,30,5,0,0,0,0,0,NA,0,0,10,0
EWR,2013,3,30,6,0,0,0,0,0,NA,0,0,10,0
LGA,2013,3,30,6,0,0,0,0,0,NA,0,0,10,0
JFK,2013,3,30,6,0,0,0,0,0,NA,0,0,10,0
LGA,2013,3,30,7,0,0,0,0,0,NA,0,0,10,0
JFK,2013,3,30,7,0,0,0,0,0,NA,0,0,10,0
EWR,2013,3,30,7,0,0,0,0,0,NA,0,0,10,0
JFK,2013,3,30,8,0,0,0,0,0,NA,0,0,10,0
EWR,2013,3,30,8,0,0,0,0,0,NA,0,0,10,0
LGA,2013,3,30,8,0,0,0,0,0,NA,0,0,10,0
LGA,2013,3,30,9,0,0,0,0,0,NA,0,0,10,0
EWR,2013,3,30,9,0,0,0,0,0,NA,0,0,10,0
JFK,2013,3,30,9,0,0,0,0,0,NA,0,0,10,0
EWR,2013,3,30,10,0,0,0,0,0,NA,0,0,10,0
LGA,2013,3,30,10,0,0,0,0,0,NA,0,0,10,0
JFK,2013,3,30,10,0,0,0,0,0,NA,0,0,10,0
LGA,2013,3,30,11,0,0,0,0,0,NA,0,0,10,0
JFK,2013,3,30,11,0,0,0,0,0,NA,0,0,10,0
EWR,2013,3,30,11,0,0,0,0,0,NA,0,0,10,0
JFK,2013,3,30,12,0,0,0,0,0,NA,0,0,10,0
EWR,2013,3,30,12,0,0,0,0,0,NA,0,0,10,0
LGA,2013,3,30,12,0,0,0,0,0,NA,0,0,10,0
JFK,2013,3,30,13,0,0,0,0,0,NA,0,0,10,0
LGA,2013,3,30,13,0,0,0,0,0,NA,0,0,10,0
EWR,2013,3,30,13,0,0,0,0,0,NA,0,0,10,0
JFK,2013,3,30,14,0,0,0,0,0,NA,0,0,10,0
LGA,2013,3,30,14,0,0,0,0,0,NA,0,0,10,0
EWR,2013,3,30,14,0,0,0,0,0,NA,0,0,10,0
LGA,2013,3,30,15,0,0,0,0,0,NA,0,0,10,0
JFK,2013,3,30,15,0,0,0,0,0,NA,0,0,10,0
EWR,2013,3,30,15,0,0,0,0,0,NA,0,0,10,0
JFK,2013,3,30,16,0,0,0,0,0,NA,0,0,10,0
EWR,2013,3,30,16,0,0,0,0,0,NA,0,0,10,0
LGA,2013,3,30,16,0,0,0,0,0,NA,0,0,10,0
JFK,2013,3,30,17,0,0,0,0,0,NA,0,0,10,0
LGA,2013,3,30,17,0,0,0,0,0,NA,0,0,10,0
EWR,2013,3,30,17,0,0,0,0,0,NA,0,0,10,0
LGA,2013,3,30,18,0,0,0,0,0,NA,0,0,10,0
JFK,2013,3,30,18,0,0,0,0,0,NA,0,0,10,0
EWR,2013,3,30,18,0,0,0,0,0,NA,0,0,10,0
JFK,2013,3,30,19,0,0,0,0,0,NA,0,0,10,0
LGA,2013,3,30,19,0,0,0,0,0,NA,0,0,10,0
EWR,2013,3,30,19,0,0,0,0,0,NA,0,0,10,0
JFK,2013,3,30,20,0,0,0,0,0,NA,0,0,10,0
LGA,2013,3,30,20,0,0,0,0,0,NA,0,0,10,0
EWR,2013,3,30,20,0,0,0,0,0,NA,0,0,10,0
EWR,2013,3,30,21,0,0,0,0,0,NA,0,0,10,0
JFK,2013,3,30,21,0,0,0,0,0,NA,0,0,10,0
LGA,2013,3,30,21,0,0,0,0,0,NA,0,0,10,0
JFK,2013,3,30,22,0,0,0,0,0,NA,0,0,10,0
JFK,2013,3,31,22,0,0,0,0,0,NA,0,0,10,0
EWR,2013,3,31,5,0,0,0,0,0,NA,0,0,10,0
JFK,2013,3,31,5,0,0,0,0,0,NA,0,0,10,0
EWR,2013,3,31,6,0,0,0,0,0,NA,0,0,10,0
LGA,2013,3,31,6,0,0,0,0,0,NA,0,0,10,0
JFK,2013,3,31,6,0,0,0,0,0,NA,0,0,10,0
LGA,2013,3,31,7,0,0,0,0,0,NA,0,0,10,0
EWR,2013,3,31,7,0,0,0,0,0,NA,0,0,10,0
JFK,2013,3,31,7,0,0,0,0,0,NA,0,0,10,0
EWR,2013,3,31,8,0,0,0,0,0,NA,0,0,10,0
JFK,2013,3,31,8,0,0,0,0,0,NA,0,0,10,0
LGA,2013,3,31,8,0,0,0,0,0,NA,0,0,10,0
LGA,2013,3,31,9,0,0,0,0,0,NA,0,0,10,0
JFK,2013,3,31,9,0,0,0,0,0,NA,0,0,10,0
EWR,2013,3,31,9,0,0,0,0,0,NA,0,0,10,0
EWR,2013,3,31,10,0,0,0,0,0,NA,0,0,10,0
LGA,2013,3,31,10,0,0,0,0,0,NA,0,0,10,0
JFK,2013,3,31,10,0,0,0,0,0,NA,0,0,10,0
LGA,2013,3,31,11,0,0,0,0,0,NA,0,0,10,0
JFK,2013,3,31,11,0,0,0,0,0,NA,0,0,10,0
EWR,2013,3,31,11,0,0,0,0,0,NA,0,0,10,0
JFK,2013,3,31,12,0,0,0,0,0,NA,0,0,10,0
LGA,2013,3,31,12,0,0,0,0,0,NA,0,0,10,0
EWR,2013,3,31,12,0,0,0,0,0,NA,0,0,10,0
LGA,2013,3,31,13,0,0,0,0,0,NA,0,0,10,0
EWR,2013,3,31,13,0,0,0,0,0,NA,0,0,10,0
JFK,2013,3,31,13,0,0,0,0,0,NA,0,0,10,0
LGA,2013,3,31,14,0,0,0,0,0,NA,0,0,10,0
JFK,2013,3,31,14,0,0,0,0,0,NA,0,0,10,0
EWR,2013,3,31,14,0,0,0,0,0,NA,0,0,10,0
LGA,2013,3,31,15,0,0,0,0,0,NA,0,0,10,0
EWR,2013,3,31,15,0,0,0,0,0,NA,0,0,10,0
JFK,2013,3,31,15,0,0,0,0,0,NA,0,0,10,0
JFK,2013,3,31,16,0,0,0,0,0,NA,0,0,10,0
LGA,2013,3,31,16,0,0,0,0,0,NA,0,0,10,0
EWR,2013,3,31,16,0,0,0,0,0,NA,0,0,10,0
JFK,2013,3,31,17,0,0,0,0,0,NA,0,0,10,0
LGA,2013,3,31,17,0,0,0,0,0,NA,0,0,10,0
EWR,2013,3,31,17,0,0,0,0,0,NA,0,0,10,0
LGA,2013,3,31,18,0,0,0,0,0,NA,0,0,10,0
JFK,2013,3,31,18,0,0,0,0,0,NA,0,0,10,0
EWR,2013,3,31,18,0,0,0,0,0,NA,0,0,10,0
LGA,2013,3,31,19,0,0,0,0,0,NA,0,0,10,0
JFK,2013,3,31,19,0,0,0,0,0,NA,0,0,10,0
EWR,2013,3,31,19,0,0,0,0,0,NA,0,0,10,0
JFK,2013,3,31,20,0,0,0,0,0,NA,0,0,10,0
LGA,2013,3,31,20,0,0,0,0,0,NA,0,0,10,0
EWR,2013,3,31,20,0,0,0,0,0,NA,0,0,10,0
LGA,2013,3,31,21,0,0,0,0,0,NA,0,0,10,0
EWR,2013,3,31,21,0,0,0,0,0,NA,0,0,10,0
JFK,2013,3,31,21,0,0,0,0,0,NA,0,0,10,0
LGA,2013,3,31,22,0,0,0,0,0,NA,0,0,10,0
EWR,2013,3,31,22,0,0,0,0,0,NA,0,0,10,0
JFK,2013,3,31,23,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,1,10,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,1,10,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,1,10,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,1,11,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,1,11,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,1,11,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,1,12,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,1,12,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,1,12,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,1,13,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,1,13,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,1,13,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,1,14,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,1,14,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,1,14,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,1,15,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,1,15,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,1,15,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,1,16,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,1,16,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,1,16,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,1,17,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,1,17,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,1,17,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,1,18,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,1,18,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,1,18,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,1,19,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,1,19,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,1,19,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,1,20,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,1,20,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,1,20,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,1,21,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,1,21,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,1,21,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,1,22,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,1,22,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,1,23,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,2,23,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,2,10,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,2,10,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,2,10,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,2,11,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,2,11,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,2,11,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,2,12,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,2,12,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,2,12,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,2,13,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,2,13,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,2,13,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,2,14,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,2,14,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,2,14,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,2,15,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,2,15,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,2,15,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,2,16,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,2,16,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,2,16,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,2,17,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,2,17,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,2,17,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,2,18,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,2,18,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,2,18,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,2,19,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,2,19,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,2,19,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,2,20,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,2,20,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,2,20,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,2,21,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,2,21,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,2,21,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,2,22,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,2,22,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,3,23,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,3,10,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,3,10,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,3,10,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,3,11,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,3,11,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,3,11,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,3,12,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,3,12,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,3,12,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,3,13,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,3,13,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,3,13,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,3,14,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,3,14,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,3,14,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,3,15,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,3,15,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,3,15,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,3,16,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,3,16,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,3,16,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,3,17,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,3,17,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,3,17,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,3,18,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,3,18,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,3,18,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,3,19,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,3,19,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,3,19,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,3,20,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,3,20,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,3,20,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,3,21,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,3,21,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,3,21,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,3,22,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,3,22,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,4,22,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,4,10,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,4,10,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,4,10,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,4,11,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,4,11,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,4,11,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,4,12,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,4,12,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,4,12,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,4,13,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,4,13,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,4,13,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,4,14,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,4,14,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,4,14,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,4,15,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,4,15,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,4,15,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,4,16,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,4,16,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,4,16,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,4,17,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,4,17,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,4,17,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,4,18,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,4,18,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,4,18,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,4,19,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,4,19,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,4,19,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,4,20,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,4,20,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,4,20,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,4,21,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,4,21,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,4,21,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,4,22,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,4,23,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,5,23,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,5,22,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,5,10,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,5,10,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,5,10,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,5,11,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,5,11,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,5,11,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,5,12,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,5,12,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,5,12,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,5,13,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,5,13,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,5,13,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,5,14,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,5,14,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,5,14,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,5,15,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,5,15,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,5,15,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,5,16,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,5,16,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,5,16,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,5,17,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,5,17,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,5,17,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,5,18,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,5,18,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,5,18,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,5,19,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,5,19,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,5,19,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,5,20,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,5,20,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,5,20,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,5,21,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,5,21,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,5,21,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,5,22,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,6,10,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,6,10,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,6,10,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,6,11,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,6,11,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,6,11,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,6,12,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,6,12,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,6,12,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,6,13,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,6,13,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,6,13,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,6,14,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,6,14,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,6,14,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,6,15,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,6,15,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,6,15,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,6,16,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,6,16,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,6,16,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,6,17,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,6,17,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,6,17,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,6,18,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,6,18,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,6,18,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,6,19,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,6,19,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,6,19,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,6,20,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,6,20,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,6,20,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,6,21,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,6,21,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,6,21,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,6,22,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,6,23,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,7,23,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,7,10,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,7,10,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,7,10,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,7,11,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,7,11,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,7,11,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,7,12,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,7,12,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,7,12,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,7,13,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,7,13,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,7,13,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,7,14,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,7,14,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,7,14,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,7,15,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,7,15,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,7,15,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,7,16,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,7,16,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,7,16,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,7,17,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,7,17,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,7,17,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,7,18,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,7,18,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,7,18,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,7,19,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,7,19,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,7,19,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,7,20,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,7,20,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,7,20,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,7,21,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,7,21,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,7,21,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,7,22,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,7,22,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,8,10,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,8,10,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,8,10,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,8,11,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,8,11,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,8,11,0,0,0,0,0,NA,0,0,10,0
JFK,2013,4,8,12,0,0,0,0,0,NA,0,0,10,0
EWR,2013,4,8,12,0,0,0,0,0,NA,0,0,10,0
LGA,2013,4,8,12,0,0,0,0,0,NA,0,0,10,0
